sno,re_1,re_2,re_3,re_4,re_5,re_6,re_7,re_8,ar_re_1,ar_re_2,ar_re_3,ar_re_4,ar_re_5,ar_re_6,ar_re_7,ar_re_8,rea,le_1,le_2,le_3,le_4,le_5,le_6,le_7,le_8,ar_le_1,ar_le_2,ar_le_3,ar_le_4,ar_le_5,ar_le_6,ar_le_7,ar_le_8,lea,x,y
70,0.28363,0.3027,0.42918,0.37359,0.20773,0.25504,0.33805,0.27957,19:23:38,94:71:31,127:196:19,65:405:17,18:413:36,37:330:111,104:138:99,31:28:28,10.769988232617083,0.40922,0.7123,0.51266,0.27215,0.53254,0.42746,0.34609,0.29027,0:29:0,43:97:48,62:218:73,30:424:46,19:457:38,81:348:53,169:142:65,28:26:32,9.609738125052795,1,1
71,0.28125,0.30242,0.43977,0.35332,0.20359,0.28465,0.33258,0.2807,19:25:35,89:78:22,131:179:12,73:410:18,19:426:36,35:320:107,107:132:94,30:28:28,10.827453103825361,0.48789,0.73996,0.45012,0.27871,0.55949,0.41688,0.36223,0.29176,0:31:0,46:89:48,71:218:68,30:441:28,28:452:18,97:357:37,163:152:51,28:26:24,9.363451245744864,1,1
72,0.27445,0.28945,0.43516,0.3498,0.20391,0.27973,0.32711,0.27484,19:23:38,94:71:31,119:181:18,56:409:18,17:409:36,28:322:111,86:127:85,30:28:23,10.88552705465871,0.44945,0.7423,0.4932,0.27379,0.5543,0.41965,0.3398,0.28215,0:34:0,46:89:44,73:221:58,28:411:28,28:435:18,97:340:37,168:150:55,23:22:24,9.710569266013474,1,1
73,0.28125,0.27855,0.43398,0.35105,0.1943,0.29668,0.32969,0.2793,22:23:33,89:65:22,127:192:13,65:388:17,18:395:36,28:322:111,89:128:99,35:24:28,11.011830171644348,0.44695,0.70586,0.47176,0.25762,0.5227,0.42066,0.34648,0.28996,0:31:0,46:89:44,76:221:58,30:436:28,27:449:19,98:332:36,167:135:47,26:26:30,8.972626614896438,1,1
74,0.28125,0.28633,0.44004,0.32207,0.17785,0.28578,0.31426,0.27875,16:16:27,92:73:25,122:162:12,73:366:17,19:391:36,27:301:100,89:133:98,31:25:26,10.827453103825361,0.29172,0.69949,0.5234,0.25789,0.51566,0.43258,0.34512,0.28359,0:25:0,36:83:43,68:217:59,30:414:19,28:419:1,96:332:28,163:144:46,23:20:21,9.314779754289772,1,1
75,0.28125,0.29051,0.31586,0.35719,0.2793,0.2773,0.29824,0.28125,20:17:22,110:51:9,113:131:12,82:263:18,25:263:51,17:222:122,20:92:83,22:20:23,11.188799928251772,0.28125,0.33148,0.39227,0.34453,0.31184,0.33195,0.36789,0.28125,0:22:1,39:63:53,51:137:80,28:276:63,18:284:55,43:221:74,103:92:80,20:16:22,9.066502739816135,1,1
76,0.28227,0.28477,0.29363,0.26906,0.19805,0.23594,0.27691,0.28125,17:19:27,108:63:17,117:157:12,64:351:18,18:337:35,18:274:114,57:106:91,26:20:25,10.88552705465871,0.31824,0.59191,0.37863,0.29316,0.47645,0.38102,0.31988,0.28125,0:30:0,34:81:32,65:204:44,28:389:11,28:385:1,83:291:36,158:116:57,20:17:22,10.007979801441312,1,1
77,0.28125,0.27969,0.34613,0.32953,0.21727,0.26488,0.30391,0.28098,19:25:35,89:78:22,126:195:13,66:416:17,18:413:36,28:348:111,104:139:94,30:28:28,10.713123022791033,0.48273,0.73965,0.53336,0.27203,0.5227,0.43328,0.37469,0.28965,0:31:0,46:93:44,76:218:58,40:456:21,28:453:1,102:367:37,163:152:51,28:26:24,9.560096480886315,1,1
78,0.2748,0.27367,0.36121,0.34852,0.22457,0.28207,0.33445,0.27801,22:23:38,89:65:31,133:189:19,73:410:18,19:426:36,37:330:107,104:128:92,35:24:28,10.827453103825361,0.44555,0.72484,0.51473,0.26867,0.51258,0.42797,0.35359,0.29387,1:34:1,54:94:59,76:218:58,40:434:28,28:452:18,101:359:38,174:142:51,28:26:30,9.363451245744864,1,1
79,0.28125,0.28211,0.3857,0.34949,0.20504,0.27832,0.32688,0.28125,20:22:35,103:69:25,119:189:19,65:388:17,19:406:36,27:312:114,89:133:98,31:25:25,10.88552705465871,0.36383,0.73086,0.50176,0.2732,0.52992,0.42145,0.34723,0.28125,0:29:1,51:91:52,72:202:55,30:436:30,28:419:19,85:341:45,162:146:60,27:25:25,9.710569266013474,1,1
80,0.28262,0.2877,0.40352,0.32195,0.19371,0.28648,0.31473,0.28125,22:23:33,89:65:22,130:187:13,74:382:17,18:395:36,28:322:107,96:121:94,25:23:28,10.827453103825361,0.44141,0.73012,0.455,0.27488,0.52199,0.41742,0.35188,0.28215,0:34:0,46:89:44,76:221:58,28:411:28,28:435:18,96:340:36,161:138:51,28:26:30,9.363451245744864,1,1
81,0.27957,0.28754,0.4007,0.33191,0.22227,0.2891,0.32125,0.28094,22:23:38,96:70:31,119:180:19,55:397:17,18:421:36,27:312:114,89:133:98,31:25:25,11.070202577939378,0.48879,0.74898,0.49559,0.28062,0.54125,0.41973,0.37188,0.28453,1:31:1,53:89:58,68:216:73,28:402:37,19:428:19,77:349:44,160:152:61,20:19:25,9.01932243138169,1,1
82,0.28168,0.29098,0.39027,0.3198,0.19906,0.26996,0.32203,0.2782,16:19:33,94:69:22,120:176:12,55:385:18,18:408:36,18:295:103,86:134:99,26:23:28,11.129189289611201,0.38004,0.66484,0.44559,0.25637,0.51766,0.39066,0.32688,0.28094,0:34:0,43:89:44,68:216:58,28:394:28,19:427:18,77:340:37,162:140:51,27:25:24,9.01932243138169,1,1
83,0.27957,0.29027,0.39473,0.3325,0.21488,0.28199,0.34113,0.28125,19:23:33,94:71:22,130:176:12,74:391:18,18:395:36,27:301:103,91:138:99,30:28:28,10.827453103825361,0.40492,0.72328,0.50719,0.2641,0.52297,0.43156,0.34887,0.28195,0:29:0,36:86:43,76:212:54,30:436:30,28:435:18,96:340:37,163:150:55,23:22:24,9.363451245744864,1,1
84,0.28125,0.2866,0.41281,0.32996,0.23047,0.3116,0.32312,0.28031,22:23:33,95:65:22,119:187:13,56:382:17,17:393:36,18:295:106,72:133:98,31:25:25,10.827453103825361,0.35641,0.70316,0.43746,0.26895,0.5332,0.42199,0.34898,0.28637,0:29:0,42:91:43,68:216:55,28:416:30,19:427:18,74:322:36,163:135:51,28:26:26,9.314779754289772,1,1
85,0.27566,0.27445,0.40613,0.33504,0.20172,0.29059,0.32051,0.28027,22:23:33,96:70:22,119:178:13,55:382:17,18:404:36,18:305:111,72:128:99,35:24:28,10.769988232617083,0.32625,0.7052,0.4823,0.27375,0.52809,0.41523,0.34547,0.28125,0:29:1,43:86:52,68:207:54,30:418:30,27:406:18,86:324:36,173:131:51,27:25:30,9.314779754289772,1,1
86,0.2809,0.29305,0.37219,0.39922,0.24945,0.26738,0.3359,0.2807,19:23:38,82:66:31,128:189:18,55:427:18,18:440:36,28:339:111,104:145:99,30:28:28,10.827453103825361,0.48879,0.77566,0.52406,0.29527,0.5466,0.45098,0.38344,0.28641,0:31:0,46:89:48,76:227:68,28:441:30,28:436:19,101:359:45,172:152:60,20:19:25,9.659893078442302,1,1
87,0.28125,0.29109,0.40758,0.36973,0.20051,0.27797,0.31453,0.28125,19:20:27,82:71:24,130:180:12,74:397:18,19:410:36,27:313:107,91:132:94,30:28:28,10.827453103825361,0.46359,0.73648,0.52434,0.27508,0.54465,0.4177,0.35414,0.28484,0:34:0,34:89:39,68:222:68,30:436:30,19:428:19,78:349:45,158:146:60,27:25:25,9.659893078442302,1,1
88,0.27922,0.29434,0.41168,0.36125,0.22039,0.27945,0.32809,0.28125,19:23:38,94:71:31,127:196:19,65:418:18,19:426:36,28:339:114,99:128:99,35:21:26,10.769988232617083,0.4127,0.77566,0.5559,0.27148,0.52395,0.43676,0.37047,0.29313,0:26:1,46:87:59,83:229:58,40:434:28,28:465:19,101:348:36,174:142:51,28:26:26,9.609738125052795,1,1
89,0.28125,0.28223,0.40336,0.36766,0.18918,0.27512,0.32316,0.27652,16:20:36,94:75:22,120:196:13,56:410:18,18:422:36,28:322:107,89:128:100,32:24:28,10.88552705465871,0.45793,0.74848,0.55766,0.27574,0.52902,0.4377,0.3416,0.28125,0:31:0,46:93:39,83:228:44,37:433:11,30:465:0,101:359:19,174:137:48,27:25:30,9.710569266013474,1,1
90,0.28125,0.28707,0.40535,0.38676,0.24008,0.28887,0.32949,0.28125,19:22:30,79:71:21,127:203:13,56:427:18,18:440:36,27:330:111,104:136:92,25:18:22,10.769988232617083,0.44773,0.71844,0.46867,0.27793,0.55516,0.41852,0.35914,0.2866,0:34:0,43:93:48,62:218:73,30:432:37,19:445:19,88:357:45,172:152:60,20:19:25,9.266607240759225,1,1
91,0.27922,0.27848,0.37219,0.38566,0.21254,0.25793,0.34938,0.28125,22:23:33,95:65:22,130:187:13,74:397:18,19:410:36,28:322:107,99:122:92,32:22:28,11.55322519228504,0.39965,0.73879,0.53125,0.27285,0.53359,0.42902,0.34137,0.28668,0:29:1,56:97:53,68:228:58,28:411:28,30:444:20,96:332:44,164:140:61,26:23:22,9.412629436866185,1,1
92,0.27395,0.29621,0.42387,0.39336,0.25578,0.3118,0.33113,0.28098,20:23:38,96:71:31,133:196:19,56:413:17,18:438:36,27:321:123,89:138:100,31:28:28,10.88552705465871,0.42105,0.77531,0.57422,0.30598,0.54941,0.4673,0.38594,0.28391,0:29:0,36:86:48,76:228:68,30:441:28,28:436:19,98:349:45,179:152:60,27:25:32,9.710569266013474,1,1
93,0.26969,0.28848,0.41402,0.37383,0.23883,0.30516,0.33684,0.28125,19:23:38,94:75:31,124:192:19,69:423:18,17:438:56,28:339:125,104:140:93,30:22:22,10.769988232617083,0.4107,0.73867,0.51793,0.26527,0.54125,0.44754,0.36945,0.28758,0:29:1,43:86:63,76:217:76,28:441:48,28:451:36,101:348:53,174:142:66,28:26:27,9.314779754289772,1,1
94,0.28125,0.27504,0.40793,0.36258,0.21461,0.29387,0.31738,0.28125,20:20:31,92:80:35,119:183:18,58:424:19,17:417:44,28:339:111,99:128:92,35:21:25,10.332700515921768,0.4607,0.76809,0.51781,0.27633,0.53383,0.46246,0.36344,0.29145,0:31:0,43:94:49,76:233:58,28:428:28,28:465:19,98:348:36,179:137:62,28:23:28,10.060689795322984,1,1
95,0.28109,0.28328,0.37781,0.3802,0.22996,0.2648,0.33324,0.28125,20:23:38,101:75:31,119:200:19,56:413:17,18:438:36,27:328:114,104:140:98,30:25:25,11.249044314674295,0.50539,0.7684,0.48828,0.28754,0.54375,0.43629,0.37672,0.29719,0:34:0,46:94:49,76:233:58,28:428:28,28:465:19,101:348:36,174:142:51,28:26:30,9.462322208025613,1,1
96,0.28125,0.29051,0.41,0.34438,0.19426,0.27348,0.32605,0.28125,19:23:33,90:75:22,120:196:13,56:397:17,17:409:36,28:322:111,86:128:86,30:22:21,10.525107871028357,0.34926,0.71695,0.51629,0.2723,0.53035,0.42723,0.34289,0.28156,0:29:0,32:96:36,76:218:44,40:434:10,28:449:1,101:340:27,174:137:48,27:25:30,9.955813704007786,1,1
97,0.27852,0.27887,0.3684,0.38926,0.23129,0.28316,0.33641,0.28168,19:23:33,94:75:22,120:196:13,56:397:17,18:434:38,27:313:111,91:132:85,30:28:23,10.58163552094381,0.38754,0.76574,0.54113,0.28324,0.54297,0.42785,0.3598,0.29238,0:29:0,36:86:44,76:223:58,30:424:28,28:448:19,98:332:36,167:135:51,26:26:30,10.007979801441312,1,1
98,0.27891,0.28957,0.38145,0.3768,0.23668,0.28039,0.32297,0.28125,19:25:35,89:76:25,131:173:18,77:421:18,18:413:36,28:339:114,99:128:98,35:21:25,10.88552705465871,0.41984,0.75762,0.51141,0.29676,0.565,0.44441,0.37098,0.29477,0:29:0,36:86:47,76:223:74,30:432:37,28:436:19,98:340:55,167:150:65,26:26:32,9.412629436866185,1,1
99,0.27684,0.27934,0.41215,0.3616,0.23711,0.30504,0.29938,0.28125,20:23:38,101:75:31,130:200:19,74:400:18,19:430:44,35:326:123,107:138:100,30:28:28,10.88552705465871,0.41973,0.75953,0.56266,0.29582,0.53223,0.46586,0.38344,0.28875,0:29:1,46:84:50,76:233:73,30:454:46,27:466:38,101:367:53,168:144:66,28:26:27,9.710569266013474,1,1
100,0.28125,0.29051,0.41051,0.3548,0.19094,0.26625,0.32535,0.27988,20:20:26,92:71:25,119:180:19,64:376:18,19:391:53,27:296:130,89:126:100,26:23:28,11.249044314674295,0.4243,0.7282,0.50152,0.26781,0.53105,0.41688,0.34727,0.2809,0:34:0,46:89:44,76:221:58,28:411:28,28:419:19,98:332:45,165:140:60,26:23:22,9.412629436866185,1,1
101,0.27922,0.27211,0.40758,0.3532,0.21719,0.27512,0.33395,0.2775,22:23:38,89:65:31,119:189:19,56:383:18,18:411:44,27:312:111,86:121:93,30:25:25,10.88552705465871,0.40152,0.73812,0.56223,0.27125,0.52781,0.44711,0.35965,0.28375,0:28:0,27:94:36,68:229:60,30:424:28,19:428:19,78:350:46,173:137:62,27:25:32,9.955813704007786,10,1
102,0.28023,0.2966,0.39414,0.35887,0.21395,0.28359,0.32473,0.2809,20:23:32,92:75:22,119:179:12,58:421:18,17:409:36,28:322:107,96:121:94,25:23:28,10.94421969906755,0.34336,0.72812,0.4807,0.2752,0.54629,0.42492,0.36449,0.28961,0:29:0,45:91:44,71:218:53,30:441:10,28:452:0,101:357:18,163:158:41,23:22:22,9.412629436866185,10,1
103,0.27871,0.28559,0.39648,0.34719,0.21793,0.28066,0.31191,0.28109,16:20:35,101:73:25,119:189:19,56:397:17,17:409:36,28:322:111,89:138:99,31:28:28,10.769988232617083,0.42,0.75828,0.52406,0.2816,0.55293,0.44316,0.35887,0.29227,0:29:1,55:91:53,71:213:58,30:424:28,28:448:19,98:332:36,164:135:47,23:22:24,9.314779754289772,10,1
104,0.27938,0.2848,0.40227,0.35449,0.2191,0.28664,0.33547,0.28125,20:23:38,94:75:31,120:200:19,56:413:17,18:438:36,27:328:111,104:145:99,30:28:28,10.58163552094381,0.41973,0.76363,0.56301,0.29277,0.54727,0.45461,0.36125,0.29434,0:29:0,35:90:44,83:218:53,40:455:21,28:453:1,101:357:37,174:158:51,28:26:30,10.007979801441312,10,1
105,0.2816,0.28457,0.38859,0.3825,0.24281,0.2898,0.32262,0.28125,19:23:38,94:75:31,129:200:19,74:413:17,19:439:36,35:333:114,106:144:98,28:28:28,11.003540851749541,0.44582,0.73824,0.5143,0.27918,0.54492,0.45098,0.36184,0.29445,0:31:0,36:89:42,76:227:83,30:454:48,28:452:36,98:357:55,179:158:70,28:26:31,9.761774775042225,10,1
106,0.28074,0.27613,0.37418,0.35965,0.19316,0.26746,0.3202,0.28125,20:23:33,101:75:22,119:196:13,56:397:17,18:421:36,28:329:111,86:127:94,30:28:28,10.94421969906755,0.37352,0.70941,0.51711,0.28508,0.52965,0.44215,0.35887,0.28953,0:29:0,33:90:44,68:234:53,30:441:10,19:458:1,89:339:36,175:135:51,28:26:30,9.710569266013474,10,1
107,0.27957,0.28027,0.38898,0.36066,0.21191,0.28109,0.32738,0.28125,19:23:38,94:71:31,127:196:19,56:413:17,18:438:36,27:328:114,104:145:88,30:28:23,10.58163552094381,0.48879,0.77258,0.5368,0.27758,0.53672,0.44324,0.36309,0.30438,0:31:0,46:93:44,83:228:58,37:420:28,28:465:19,101:367:36,168:152:55,28:26:24,10.007979801441312,10,1
108,0.26852,0.2773,0.38488,0.35477,0.17551,0.26539,0.32762,0.28059,19:23:38,94:71:31,130:181:18,74:394:19,18:395:53,28:309:121,96:126:100,25:23:28,10.88552705465871,0.4773,0.74406,0.50035,0.27074,0.53238,0.4134,0.35781,0.28426,0:31:0,36:89:39,76:221:73,30:436:46,28:461:38,96:340:53,161:138:66,28:26:27,9.710569266013474,10,1
109,0.28141,0.36746,0.39875,0.18336,0.2873,0.52062,0.35281,0.28125,19:23:33,94:75:22,120:196:13,65:388:17,18:395:36,27:317:97,104:133:92,30:25:25,11.188799928251772,0.34633,0.70926,0.80039,0.30699,0.25723,0.37102,0.30492,0.28352,0:29:0,33:90:44,83:229:45,40:434:10,27:439:0,115:360:18,163:146:38,26:26:22,9.066502739816135,10,1
110,0.27797,0.32617,0.44375,0.21824,0.30168,0.52922,0.3466,0.28125,19:25:35,94:78:22,130:196:13,74:397:17,18:413:36,37:330:107,101:128:92,30:22:22,10.827453103825361,0.3991,0.76547,0.82164,0.3325,0.27945,0.40152,0.32781,0.28375,0:29:0,33:90:48,68:229:73,30:424:45,19:444:36,88:357:44,168:139:62,27:25:32,9.363451245744864,10,1
111,0.28125,0.37152,0.41199,0.20164,0.29332,0.52961,0.34801,0.28125,22:25:35,89:71:22,130:196:13,72:388:17,19:413:35,35:323:99,113:128:97,35:21:25,11.188799928251772,0.39816,0.78527,0.79203,0.30406,0.29254,0.40629,0.32766,0.29012,0:29:1,43:86:57,76:217:63,28:428:28,28:452:18,97:357:36,163:144:51,28:26:30,9.114175054791202,10,1
112,0.26359,0.29441,0.44422,0.22508,0.28926,0.52402,0.33777,0.28125,19:23:38,94:75:31,121:192:19,77:426:17,19:439:37,35:342:115,119:133:93,30:25:25,11.129189289611201,0.40121,0.74848,0.81457,0.37445,0.28801,0.42289,0.31312,0.28742,0:31:0,43:89:52,76:227:83,28:428:46,28:465:38,102:367:53,163:152:65,28:26:25,9.363451245744864,10,1
113,0.27227,0.30918,0.43414,0.20191,0.27887,0.51539,0.34238,0.28125,19:23:38,89:71:31,126:188:19,55:415:17,18:440:36,28:339:111,99:132:99,35:24:28,10.827453103825361,0.40395,0.76625,0.81211,0.33367,0.28875,0.41484,0.3341,0.28477,0:29:1,49:90:53,80:229:58,40:442:19,28:453:1,110:357:28,177:152:46,23:20:21,9.659893078442302,10,1
114,0.28125,0.36359,0.43152,0.20492,0.31859,0.51945,0.31848,0.28094,19:23:38,94:71:31,130:189:19,74:397:17,18:413:36,28:339:111,96:125:93,30:25:25,10.88552705465871,0.45363,0.76445,0.8123,0.32301,0.28918,0.40891,0.33938,0.28875,0:31:0,46:89:48,83:222:68,37:420:28,28:452:18,101:357:36,165:152:55,28:26:24,9.412629436866185,10,1
115,0.27547,0.38273,0.4175,0.2057,0.32277,0.51117,0.33906,0.2809,22:23:33,89:65:22,130:187:13,74:382:17,18:383:35,27:312:111,86:128:91,30:22:22,10.88552705465871,0.38402,0.7757,0.81562,0.31094,0.29258,0.40812,0.33324,0.2841,0:26:0,43:89:47,62:201:63,30:436:30,27:423:18,98:331:36,159:150:51,23:22:24,9.412629436866185,10,1
116,0.28262,0.35484,0.45027,0.23586,0.29941,0.52512,0.33711,0.28125,20:23:33,88:73:22,130:189:12,74:397:17,18:413:36,37:330:111,104:138:99,31:28:28,10.88552705465871,0.41445,0.73375,0.80738,0.33094,0.27945,0.41219,0.32859,0.28551,0:31:0,43:89:48,76:227:68,28:428:28,28:436:19,101:349:45,163:158:55,23:22:24,9.412629436866185,10,1
117,0.28125,0.36113,0.4457,0.21398,0.31895,0.5134,0.33371,0.27938,20:23:38,101:75:31,130:200:19,74:413:17,18:427:36,37:344:111,110:125:93,30:25:25,10.94421969906755,0.48879,0.78531,0.80699,0.32059,0.30023,0.42312,0.3468,0.29867,0:31:0,43:93:52,68:228:88,28:419:54,28:436:37,96:349:61,168:144:66,28:26:27,9.412629436866185,10,1
118,0.28125,0.32906,0.44441,0.21309,0.28332,0.50773,0.34223,0.28152,19:20:31,85:78:33,133:193:18,73:413:17,19:439:36,35:333:111,118:145:99,30:28:28,10.88552705465871,0.39238,0.76426,0.80875,0.34324,0.29824,0.43004,0.34168,0.28758,0:29:0,36:95:52,65:230:70,30:454:46,28:479:38,96:346:44,171:148:57,26:26:32,9.412629436866185,10,1
119,0.28125,0.3798,0.4341,0.21512,0.32469,0.49867,0.3125,0.28254,19:22:30,82:69:24,127:196:19,55:404:17,18:440:36,28:339:114,99:128:98,35:21:25,10.769988232617083,0.44977,0.78484,0.8202,0.33609,0.28383,0.41945,0.3373,0.2993,0:29:1,43:80:50,71:218:68,30:441:28,27:439:18,101:348:36,171:142:51,26:26:30,9.01932243138169,10,1
120,0.27938,0.34734,0.43355,0.20574,0.29539,0.5148,0.33871,0.28125,17:25:36,89:76:25,118:188:19,56:415:17,18:440:36,27:330:111,104:140:91,30:22:22,11.070202577939378,0.34469,0.72426,0.7902,0.3393,0.26168,0.41719,0.3332,0.28461,0:29:1,46:86:57,73:212:68,28:419:37,28:436:19,101:349:45,164:158:51,21:22:24,9.01932243138169,10,1
121,0.28465,0.42566,0.40648,0.20238,0.28461,0.50313,0.33426,0.28125,19:23:33,89:71:22,126:175:12,55:397:17,17:409:36,28:322:111,96:122:91,30:20:20,10.827453103825361,0.41098,0.79129,0.80773,0.30453,0.27953,0.40141,0.32855,0.29402,0:29:0,42:91:43,76:212:54,40:434:10,27:424:1,101:340:27,164:142:35,21:22:22,9.363451245744864,10,1
122,0.27957,0.37836,0.4741,0.2209,0.29102,0.53891,0.34387,0.28125,19:23:38,85:73:31,120:193:18,56:427:18,18:427:35,27:328:114,101:140:98,31:25:25,10.88552705465871,0.50543,0.79676,0.83934,0.33203,0.27621,0.4207,0.34012,0.28477,0:38:0,43:97:44,76:233:58,28:436:19,28:453:1,110:358:28,177:137:44,23:20:21,9.412629436866185,10,1
123,0.28203,0.43066,0.45148,0.1916,0.28652,0.52621,0.33566,0.28125,15:20:35,94:73:25,121:173:18,73:397:17,18:413:36,37:330:111,104:128:91,35:24:28,10.827453103825361,0.41973,0.78621,0.8243,0.31812,0.27336,0.41746,0.32348,0.28816,0:29:0,45:91:47,71:207:63,30:454:30,28:436:19,96:330:44,171:142:51,26:26:30,9.01932243138169,10,1
124,0.28125,0.40641,0.45863,0.20227,0.27039,0.52984,0.34195,0.28043,19:25:35,94:76:25,127:186:18,60:391:19,19:398:51,27:312:130,89:138:100,29:28:28,11.249044314674295,0.41098,0.7707,0.81195,0.31379,0.25543,0.41719,0.33199,0.28664,0:29:0,42:97:47,63:207:68,30:445:37,27:450:20,101:340:44,174:142:47,28:26:30,9.114175054791202,10,1
125,0.28125,0.43691,0.42316,0.1866,0.31207,0.50961,0.33504,0.28125,19:20:27,85:71:21,129:196:13,72:388:17,19:413:35,35:319:111,101:128:91,30:22:22,10.827453103825361,0.44945,0.78613,0.79113,0.29367,0.27141,0.40484,0.33219,0.28516,0:34:0,33:93:39,62:218:73,30:432:37,19:445:19,86:338:44,172:137:57,23:20:22,9.363451245744864,10,1
126,0.27812,0.37684,0.47566,0.20703,0.30945,0.53238,0.32965,0.28125,19:25:36,89:78:22,126:195:13,55:415:17,18:440:36,27:317:103,101:145:99,31:28:28,11.188799928251772,0.41488,0.78258,0.81383,0.32031,0.30496,0.42453,0.32016,0.28125,0:29:1,47:90:58,72:223:55,30:463:19,28:480:1,105:336:26,177:152:47,23:20:21,9.066502739816135,10,1
127,0.28125,0.35387,0.46145,0.2302,0.29539,0.52289,0.33566,0.28004,19:25:41,85:79:31,130:202:18,73:443:18,19:458:36,37:361:114,112:152:98,30:26:25,10.88552705465871,0.41273,0.77582,0.8268,0.37285,0.29578,0.42871,0.33969,0.28652,0:29:1,46:95:64,76:235:67,30:481:37,28:498:20,109:374:44,173:150:51,28:26:26,9.363451245744864,10,1
128,0.27293,0.32277,0.47516,0.22922,0.28598,0.51941,0.3443,0.28125,19:23:38,85:73:31,126:209:19,58:431:17,18:455:36,28:354:114,98:139:98,32:24:28,10.94421969906755,0.34012,0.74094,0.82078,0.36527,0.28605,0.42398,0.33926,0.29973,0:29:0,33:95:53,69:241:73,30:449:37,28:453:19,114:357:45,175:158:51,26:26:30,9.412629436866185,10,1
129,0.28414,0.4068,0.43316,0.20891,0.3366,0.52426,0.34789,0.28938,19:23:38,94:78:28,119:206:13,55:431:17,18:455:36,35:334:107,122:140:92,35:24:27,11.188799928251772,0.41461,0.78297,0.81777,0.36719,0.30949,0.43332,0.3518,0.29617,1:29:3,61:90:66,73:228:62,28:453:19,28:470:1,114:374:27,174:164:41,23:22:22,8.769062253147597,10,1
130,0.27594,0.34207,0.44898,0.2307,0.32047,0.51984,0.35902,0.28125,19:25:36,90:83:21,121:200:13,73:415:17,19:441:36,28:354:114,99:139:98,35:24:28,11.55322519228504,0.42281,0.77172,0.82637,0.35988,0.29613,0.44953,0.33777,0.29328,1:29:2,54:84:63,62:218:89,30:432:54,28:452:36,101:357:53,163:152:65,26:26:25,8.51578240435008,10,1
131,0.275,0.33461,0.45465,0.25262,0.32902,0.50645,0.34746,0.28125,19:25:35,89:76:25,135:188:19,73:415:17,19:438:47,27:330:125,104:140:93,30:22:22,11.249044314674295,0.42,0.76328,0.81723,0.36426,0.28766,0.43418,0.3248,0.2873,0:29:1,43:84:54,68:234:83,28:428:46,28:452:36,101:357:53,162:158:65,21:22:25,9.114175054791202,10,1
132,0.28094,0.31629,0.4325,0.24328,0.32613,0.54172,0.37949,0.29461,19:25:36,85:78:22,134:185:12,74:427:18,19:441:36,37:344:111,113:132:90,35:24:23,11.063500533343325,0.43852,0.75285,0.81125,0.41922,0.31191,0.43273,0.33816,0.28816,0:31:0,46:93:48,83:234:68,37:445:19,38:461:1,122:366:28,185:164:41,28:26:27,9.211026540816688,10,1
133,0.28191,0.36684,0.43398,0.22793,0.30867,0.51418,0.34203,0.28125,19:23:38,79:66:31,126:189:18,58:427:18,18:440:36,27:330:111,91:140:92,28:22:22,10.94421969906755,0.31531,0.73102,0.8152,0.41895,0.29402,0.45074,0.32934,0.28281,0:29:0,36:86:48,73:228:68,30:441:28,28:452:18,114:357:28,168:152:46,21:20:21,9.412629436866185,10,1
134,0.28125,0.34547,0.46824,0.24738,0.32281,0.53535,0.36938,0.28125,19:25:35,80:71:25,134:181:18,74:402:18,19:426:53,27:330:131,101:139:83,31:28:23,11.188799928251772,0.41395,0.75113,0.83254,0.39105,0.30113,0.43625,0.31551,0.29746,0:34:0,31:94:45,62:218:89,30:432:55,28:436:37,101:349:63,165:152:65,25:26:25,9.066502739816135,10,1
135,0.27891,0.31555,0.43613,0.22816,0.27789,0.49316,0.34145,0.28062,19:25:36,79:73:22,127:196:12,56:427:18,17:415:35,28:339:114,101:140:98,31:25:25,11.188799928251772,0.39977,0.76652,0.80266,0.31203,0.31512,0.42441,0.34852,0.28922,0:29:0,33:90:48,76:234:60,30:441:28,28:452:18,107:357:27,173:144:38,28:26:24,9.066502739816135,10,1
136,0.28156,0.35102,0.43246,0.21215,0.29352,0.50973,0.35266,0.2818,19:25:35,85:79:22,127:205:12,56:430:17,17:449:27,37:361:95,115:152:97,31:28:28,11.249044314674295,0.48727,0.79438,0.80242,0.32141,0.33773,0.42676,0.34121,0.30828,0:34:0,46:97:48,71:218:62,30:472:28,28:497:19,109:374:27,173:150:38,28:26:27,9.114175054791202,10,1
137,0.28125,0.34578,0.45344,0.21422,0.3018,0.51945,0.35285,0.28125,19:22:30,82:71:21,127:195:13,73:415:17,19:441:36,35:334:111,119:136:92,25:18:22,11.188799928251772,0.40746,0.76164,0.80207,0.33578,0.30285,0.43832,0.32086,0.28125,0:29:0,36:80:43,76:227:83,28:428:46,28:452:36,110:357:44,177:152:61,23:20:22,9.066502739816135,10,1
138,0.27699,0.28832,0.42914,0.23016,0.28562,0.51332,0.35809,0.28125,19:23:33,89:75:21,137:196:13,74:397:17,18:413:36,28:339:114,101:140:98,26:23:28,11.371474641022008,0.41836,0.79305,0.83891,0.3698,0.31863,0.45676,0.34465,0.28344,0:29:1,46:86:57,76:217:63,30:454:30,28:452:18,110:357:27,175:139:48,27:25:30,9.51253760227898,10,1
